103,52,22
103,52,22
103,52,22
103,52,22
103,52,22
103,52,22
103,52,22
103,52,22
102,52,22
102,52,22
103,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,52,22
102,51,22
102,52,22
102,53,22
102,52,22
102,52,22
102,52,22
102,51,22
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,20
95,48,19
95,48,20
95,48,20
95,48,20
94,48,20
95,48,20
94,47,20
94,48,20
94,48,20
94,48,20
94,47,20
94,48,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
94,47,20
93,47,20
94,47,20
93,47,20
93,47,19
93,47,20
93,47,20
93,47,20
87,44,19
87,44,19
87,44,19
86,44,19
87,44,18
87,44,19
87,44,19
87,44,19
86,44,18
86,44,19
87,44,18
86,44,18
86,44,19
86,44,19
86,44,18
86,44,18
86,44,18
86,44,19
86,44,19
86,44,18
86,43,18
86,44,18
86,44,18
86,44,18
86,43,18
86,44,18
86,43,18
86,43,18
86,43,18
86,43,18
86,43,18
86,43,18
86,43,19
85,43,18
86,43,18
86,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
85,43,18
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
79,46,17
78,46,17
78,46,17
79,46,17
78,46,17
73,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,46,17
78,50,17
78,46,17
78,45,17
75,46,17
78,45,17
77,45,17
78,45,17
77,45,17
78,45,17
77,45,17
78,46,17
78,46,17
72,42,16
72,42,16
72,42,16
72,43,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
72,42,16
71,42,16
71,42,16
72,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,42,16
71,41,16
71,42,16
71,41,16
71,41,16
71,42,16
71,42,16
71,41,16
71,42,16
71,42,16
71,42,16
67,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
67,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
66,39,15
65,39,15
65,38,15
65,38,15
65,39,15
66,38,15
65,39,15
65,38,15
65,38,15
65,38,15
65,38,15
65,39,15
65,38,15
65,38,15
65,38,15
65,38,15
65,38,15
65,38,15
65,38,14
65,38,15
65,38,15
65,38,15
65,38,14
65,38,15
65,38,15
65,38,15
65,38,15
65,38,15
109,77,14
109,77,14
109,77,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
109,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,76,14
108,75,14
108,75,14
107,75,14
108,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
107,75,14
106,75,14
107,75,14
106,75,14
106,75,14
106,75,14
98,69,13
98,69,13
98,69,13
98,69,13
98,69,13
98,69,13
97,69,13
97,69,12
97,69,13
97,69,14
97,68,13
97,69,13
97,68,13
97,69,13
97,68,13
96,68,13
97,68,13
97,68,13
97,68,13
97,68,13
97,68,13
97,68,13
97,68,13
97,68,13
97,68,13
97,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
96,68,13
97,68,13
96,68,13
96,68,13
96,67,13
96,67,13
96,68,13
95,68,13
95,67,13
95,67,13
95,67,13
95,68,13
95,67,13
88,85,12
88,85,12
88,85,12
88,85,12
88,85,12
88,85,12
88,85,12
88,86,12
88,89,12
88,93,13
88,94,12
88,94,12
88,93,13
88,93,12
88,93,12
88,93,12
88,93,13
88,93,13
88,93,13
87,93,13
87,93,13
87,93,13
87,93,12
87,93,13
87,92,13
87,93,13
87,92,12
87,92,12
87,92,17
87,92,12
87,92,13
87,92,12
87,92,13
87,92,12
87,92,12
87,92,13
87,92,13
87,92,12
87,92,12
87,92,12
87,92,12
87,92,12
86,91,12
86,91,12
86,91,12
86,91,12
86,92,12
86,91,12
86,91,12
86,91,13
80,84,12
80,84,12
80,84,12
80,84,12
80,84,12
80,83,12
80,84,12
79,84,12
80,83,12
80,83,12
80,83,12
79,83,12
79,83,12
79,83,11
79,83,12
79,83,12
80,83,12
79,83,12
79,83,12
79,83,12
79,83,12
79,83,12
79,83,12
79,83,12
79,83,11
79,83,11
79,82,11
79,82,11
79,83,11
79,82,12
79,82,11
79,82,12
79,82,11
79,82,11
79,82,11
79,82,11
78,82,12
79,82,12
79,82,12
79,82,12
79,82,11
79,82,11
78,82,11
78,82,11
78,82,12
79,82,11
78,82,11
78,82,12
78,82,12
78,82,12
73,75,11
73,75,11
73,76,11
73,75,11
73,76,11
72,75,11
73,75,11
73,75,11
73,75,11
73,75,11
72,75,11
72,75,11
72,75,11
72,75,11
73,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,75,11
72,74,11
72,75,11
72,74,11
72,74,11
72,75,11
72,74,11
72,74,11
72,74,11
72,74,11
72,74,11
72,74,11
72,74,11
71,74,11
71,74,11
71,74,11
71,74,11
72,74,11
71,74,11
71,74,11
71,74,11
71,74,11
67,69,10
67,69,10
66,69,10
66,69,10
66,69,10
66,68,10
66,69,3
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,11
66,68,10
66,68,8
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
67,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
66,68,10
65,67,10
65,68,10
65,68,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
65,67,10
61,62,10
61,62,10
61,62,10
61,62,10
61,62,10
61,63,10
61,62,10
61,62,10
61,62,10
61,62,10
61,62,10
60,62,10
61,62,10
61,62,10
61,62,10
61,62,10
61,62,10
61,62,10
61,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,61,10
60,62,10
60,62,10
60,62,10
60,62,10
60,62,10
60,61,10
60,61,10
60,61,10
60,61,10
60,61,10
60,61,10
60,61,10
59,61,10
60,61,10
60,61,10
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
89,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,57,11
88,56,11
88,56,10
88,56,11
88,56,11
88,56,11
88,56,10
87,56,11
87,56,11
88,56,11
87,56,11
87,56,11
87,56,11
87,56,10
87,56,10
87,56,10
87,56,11
87,56,11
87,56,11
87,56,11
87,56,11
87,56,10
87,56,11
87,56,11
87,56,11
80,78,10
80,78,10
80,78,10
80,78,10
80,77,10
80,78,10
80,77,10
80,77,10
80,77,10
80,77,10
80,77,10
80,77,10
79,77,10
80,77,10
79,77,10
80,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,77,10
79,76,10
79,77,10
79,76,10
79,76,10
79,76,10
79,76,10
79,76,10
79,76,10
78,76,10
79,76,10
78,76,10
79,76,10
78,76,10
78,76,10
78,76,10
78,76,10
78,76,10
78,76,10
78,76,10
78,76,10
78,76,10
78,76,10
72,70,9
72,70,9
72,70,9
72,70,9
72,70,9
72,70,9
72,69,9
72,70,9
72,70,9
72,69,10
72,70,9
72,70,9
72,69,9
72,69,9
72,69,9
72,69,9
72,69,9
71,69,9
71,69,9
72,69,9
72,69,9
72,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,69,9
71,70,9
71,72,9
71,77,9
71,79,9
71,81,9
71,86,9
74,90,9
75,94,9
75,118,9
75,118,8
75,117,9
75,117,9
75,122,9
75,117,9
75,117,9
75,117,9
75,117,9
75,117,9
75,117,8
75,117,9
74,117,9
74,117,9
74,117,9
74,117,9
75,117,9
75,117,9
74,117,9
74,117,9
74,117,9
74,117,9
74,117,9
74,116,9
74,116,9
74,116,9
74,116,9
74,116,9
74,116,9
74,116,9
74,116,9
74,116,9
74,116,9
74,117,8
74,115,9
74,116,9
74,116,9
74,116,9
74,115,9
74,115,9
74,115,9
74,115,9
73,115,9
73,115,9
73,115,9
73,115,9
73,115,9
73,115,9
73,115,9
73,115,9
83,106,8
83,105,9
83,105,9
83,105,9
83,105,9
83,105,9
83,107,9
83,111,9
82,111,9
83,111,9
82,111,9
82,111,9
82,111,9
82,111,9
82,110,8
82,110,9
82,110,9
82,110,9
82,110,8
82,110,9
82,110,9
82,110,9
82,110,9
82,110,9
82,110,9
82,110,9
82,110,9
82,109,9
82,109,9
82,110,9
82,109,9
82,109,9
81,109,9
81,109,9
81,109,9
81,109,9
81,109,9
81,109,9
81,109,9
81,109,8
81,108,9
81,109,9
81,109,8
81,108,9
81,108,9
81,108,8
81,108,8
81,108,8
81,108,9
81,108,9
75,100,19
74,100,19
74,100,19
74,100,19
75,100,19
74,100,19
74,100,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
74,99,19
73,99,19
73,99,19
73,98,19
73,98,19
73,98,19
73,98,18
73,98,19
70,98,19
73,98,19
73,98,19
73,98,19
73,98,19
73,98,17
73,98,19
73,98,19
73,98,19
73,98,19
73,98,19
73,98,19
73,98,18
73,98,19
73,98,18
73,98,19
73,97,18
73,97,19
73,98,19
67,91,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,18
67,90,17
67,90,18
67,90,18
67,90,17
67,90,17
67,90,18
67,90,18
67,89,17
67,89,18
67,90,17
67,89,17
67,89,17
67,89,17
66,89,17
66,89,17
66,89,17
67,89,17
67,89,17
66,89,17
66,89,17
66,89,17
66,92,18
67,97,18
67,102,18
66,106,18
66,111,18
66,115,18
67,119,17
66,124,17
66,128,17
67,132,18
66,136,17
66,140,18
66,144,17
66,149,17
66,153,18
61,164,16
61,164,16
61,164,16
61,164,16
61,163,16
61,163,16
61,163,16
61,163,16
61,163,16
61,163,16
62,163,16
61,163,16
61,163,16
61,163,16
61,163,16
61,163,16
61,163,16
61,162,16
61,163,16
61,162,16
61,162,16
61,162,16
61,162,16
61,162,16
61,162,16
61,162,16
61,162,16
61,162,16
61,161,16
61,161,16
60,161,16
61,161,16
61,161,16
61,161,16
61,161,16
61,161,16
60,161,16
60,161,16
60,160,16
61,161,16
60,160,16
60,160,16
60,160,16
60,160,16
60,160,16
60,160,16
60,160,16
60,160,16
60,160,16
60,160,16
56,145,14
56,145,14
56,145,14
56,145,15
56,145,15
56,145,15
56,145,14
56,145,15
56,145,15
56,145,15
56,145,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,15
56,144,14
56,144,15
56,144,14
56,143,15
56,143,15
56,143,15
55,143,15
56,143,14
55,143,14
55,143,15
56,143,15
55,143,14
55,143,15
55,143,14
55,142,14
55,143,14
55,142,14
55,142,14
55,142,14
55,142,14
55,142,14
55,142,14
55,142,14
55,142,14
55,142,14
55,142,15
70,130,13
70,130,13
70,130,13
70,130,13
70,130,13
70,130,13
70,130,13
70,130,13
70,129,13
70,129,13
70,130,14
70,130,13
70,129,13
70,129,14
70,129,13
70,129,13
70,129,14
70,129,13
71,129,14
69,129,13
70,129,13
69,129,13
70,129,14
70,129,13
70,129,13
69,129,13
69,129,13
69,129,13
69,129,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,128,13
69,127,13
69,128,13
68,127,13
69,127,13
69,127,13
69,127,13
69,127,13
69,127,13
69,128,13
69,127,13
63,118,13
63,118,13
63,117,13
63,117,13
63,118,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,117,13
63,116,13
63,116,13
62,116,13
62,116,13
62,116,13
62,117,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,116,13
62,115,13
62,116,13
62,115,13
62,115,13
62,115,13
62,115,13
62,115,13
62,115,13
62,115,13
62,115,13
62,115,12
62,115,13
62,115,13
86,193,13
86,193,12
86,193,13
86,192,13
85,192,13
86,192,12
86,192,12
85,192,12
85,192,12
85,192,12
85,191,12
85,191,12
85,191,12
85,191,13
85,191,12
85,191,12
85,191,12
85,191,12
85,191,12
85,190,12
85,190,12
85,190,12
85,190,12
85,190,12
85,190,12
84,190,12
84,190,12
84,189,12
84,189,12
84,189,12
84,189,12
84,189,12
84,189,12
84,189,12
84,188,12
84,188,12
84,188,12
84,188,12
84,188,12
84,188,12
84,188,12
84,188,12
84,187,12
84,187,12
84,187,12
84,187,12
83,187,12
83,187,12
84,187,12
83,187,12
77,169,12
77,168,12
77,169,13
77,168,13
77,168,13
77,168,13
77,168,13
77,168,13
76,168,13
76,168,13
76,167,13
76,168,13
77,167,13
76,167,13
76,167,13
76,167,13
76,167,13
76,167,13
76,167,13
76,167,13
76,167,13
76,167,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,166,13
76,165,13
75,165,13
75,165,13
76,165,13
75,165,13
75,165,13
76,165,13
75,165,13
75,165,13
75,165,13
75,164,13
75,165,13
75,164,13
75,164,13
75,164,13
75,164,13
75,164,13
73,150,26
73,150,26
73,150,26
73,150,26
73,149,25
73,149,26
73,149,26
73,149,26
72,149,25
72,149,26
72,149,25
72,149,25
72,149,25
72,149,26
72,149,25
72,149,25
72,149,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,25
72,148,21
72,148,25
72,147,25
72,147,25
72,147,25
72,147,25
72,147,25
71,147,25
72,147,25
71,147,25
71,147,25
71,147,25
71,147,25
71,147,25
71,147,25
71,146,25
71,146,25
71,146,25
71,146,24
71,146,24
71,146,25
71,146,25
71,146,25
66,134,23
66,134,22
66,134,23
66,134,23
66,134,23
65,134,23
65,134,23
65,134,23
65,134,23
65,134,23
65,133,23
65,134,23
65,133,22
65,133,22
65,133,23
65,133,22
65,133,23
65,133,23
65,133,23
65,133,22
65,133,23
65,133,22
65,133,23
65,133,23
65,133,23
65,133,23
65,133,22
65,133,22
65,132,22
65,132,22
64,132,23
65,132,22
65,132,23
65,132,22
65,132,22
65,132,23
65,132,22
65,132,22
64,132,22
65,132,22
65,132,22
64,132,22
64,132,22
64,131,22
64,131,22
64,131,22
64,131,22
64,131,22
64,131,23
65,131,22
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
60,121,21
59,121,21
59,120,21
59,120,21
59,120,20
59,120,21
59,120,21
59,120,20
59,120,20
59,120,21
59,120,20
59,120,20
59,120,21
59,120,20
59,120,20
59,120,20
59,120,20
59,120,20
59,120,20
59,120,20
59,120,20
59,120,20
59,119,20
60,120,20
60,119,20
60,120,20
60,119,20
60,119,21
60,119,20
60,119,20
60,119,20
60,119,20
60,119,20
60,119,20
60,119,20
60,119,21
60,119,20
60,119,20
60,119,20
63,110,19
63,110,19
63,110,19
63,110,19
63,110,19
63,110,19
63,110,18
63,109,19
63,110,19
63,110,19
63,110,19
63,109,19
63,110,19
63,109,19
63,109,19
62,109,19
62,109,19
63,109,19
62,109,19
62,109,19
62,109,18
62,109,19
62,109,19
62,109,19
62,109,19
62,109,18
62,109,19
62,109,19
62,109,19
62,109,19
62,109,18
62,108,19
62,108,19
62,109,18
62,109,19
62,108,19
62,109,19
62,108,19
62,108,19
62,108,18
62,108,18
62,108,18
61,108,19
61,108,18
62,108,18
62,108,18
62,108,18
61,108,19
62,108,19
62,108,19
59,100,17
59,100,17
59,100,17
59,100,17
59,100,18
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,100,17
59,99,17
59,99,17
59,99,17
59,100,17
59,99,17
58,99,17
59,99,16
58,99,17
58,99,17
59,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
59,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,99,17
58,98,17
58,99,17
58,98,17
58,98,17
58,98,17
58,98,17
58,98,17
54,91,16
54,92,16
54,92,16
54,91,16
53,91,16
54,92,15
54,91,16
53,91,16
54,92,16
54,91,16
53,91,16
54,91,16
54,91,15
54,91,16
54,91,16
53,91,16
53,91,16
54,91,16
53,91,16
53,91,16
53,91,16
53,91,16
53,91,15
53,91,16
53,91,16
53,91,15
53,91,16
53,91,16
53,91,16
53,91,15
53,90,16
53,91,15
53,91,15
53,91,16
53,91,16
53,91,16
53,91,16
53,90,16
53,90,15
53,90,16
53,90,15
53,90,15
53,90,15
53,90,15
53,90,15
53,90,15
53,90,15
53,90,15
53,90,16
53,90,16
50,107,15
49,107,15
49,107,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,106,15
49,105,15
49,106,15
49,105,14
49,106,15
49,105,15
49,105,15
49,105,14
49,105,14
49,105,14
49,105,14
49,105,14
49,105,15
49,105,14
49,105,14
49,105,14
49,105,14
49,105,14
49,105,15
49,105,14
49,104,14
49,104,14
48,104,14
49,105,14
49,104,14
48,104,15
48,104,14
49,104,14
48,104,14
49,104,14
48,104,14
48,104,14
48,104,14
48,104,14
48,104,14
45,95,13
45,95,13
45,95,13
45,95,13
46,95,13
45,95,13
45,95,13
48,95,14
53,95,14
57,95,14
62,95,15
66,95,16
70,95,15
70,95,16
69,95,16
69,95,16
69,95,16
69,95,16
69,95,16
69,95,16
69,94,16
69,94,16
69,94,16
69,94,16
69,94,16
69,94,15
69,94,15
69,94,15
69,94,15
69,94,15
69,94,15
69,94,15
68,94,16
68,94,16
69,94,16
68,94,15
68,94,15
69,94,16
68,94,16
68,94,16
68,94,15
68,93,16
68,93,15
68,93,15
68,93,15
68,93,15
68,93,15
68,93,15
68,93,16
68,93,15
62,88,15
62,86,15
62,86,14
62,86,14
62,86,14
62,86,15
62,86,15
62,86,15
62,86,15
62,86,14
62,86,14
62,86,14
62,86,15
62,86,14
62,86,14
62,86,14
62,86,14
62,86,14
62,86,14
62,86,14
62,86,14
61,86,14
62,86,14
61,86,14
62,86,14
62,85,14
62,85,14
61,85,14
61,85,14
62,85,14
62,85,14
61,85,14
61,86,14
62,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
61,85,14
56,85,13
56,85,13
56,85,13
56,85,13
56,85,13
56,85,13
56,85,13
56,84,13
56,84,13
56,84,13
56,84,15
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
56,84,13
55,83,13
56,83,13
56,84,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
55,83,13
51,77,12
51,77,12
51,77,12
51,77,12
51,77,12
51,77,12
51,77,12
51,76,12
51,76,12
51,77,12
51,77,12
51,76,12
51,77,12
51,77,12
51,76,12
55,76,12
51,77,12
51,76,12
51,76,12
51,76,12
51,76,12
51,76,12
51,76,12
51,76,12
50,76,12
50,76,12
51,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
51,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,76,12
50,77,12
50,79,12
50,84,12
50,89,12
81,83,11
85,83,11
84,83,11
84,83,11
84,83,11
84,83,11
84,83,11
84,83,11
83,83,11
83,83,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
83,82,11
82,82,11
83,82,11
82,82,11
82,82,11
82,82,11
82,82,11
82,81,11
82,81,11
82,82,11
82,82,11
82,81,11
82,81,11
82,81,11
82,81,11
82,81,11
81,81,11
82,81,11
81,81,11
81,81,11
81,81,11
81,81,11
81,81,11
81,81,11
81,81,11
81,81,11
81,81,11
75,138,11
75,138,11
75,138,11
74,137,11
74,137,11
74,137,11
74,137,11
74,137,10
74,137,11
74,137,11
74,137,11
74,137,10
74,137,11
74,137,11
74,137,10
74,137,11
74,137,10
74,136,10
74,136,10
74,136,10
74,136,11
74,136,11
74,136,10
74,136,11
74,136,10
74,136,10
74,136,10
73,135,10
73,135,10
73,135,10
73,135,10
73,135,10
74,135,10
73,135,10
73,135,10
73,135,10
73,135,10
73,135,10
73,135,10
70,135,10
73,134,10
73,134,10
73,134,10
73,134,10
73,134,10
73,134,10
73,134,10
73,134,10
75,134,11
73,134,10
93,154,10
93,154,10
93,154,10
93,154,10
93,154,10
93,154,10
93,154,10
93,154,10
92,153,10
92,153,10
92,153,10
92,153,10
92,153,10
92,153,10
92,153,10
92,153,10
92,153,10
92,152,10
92,152,10
92,152,10
92,152,10
92,152,10
92,152,10
92,152,10
92,152,10
92,152,10
92,152,10
91,151,10
91,152,10
92,151,9
91,151,9
91,151,10
91,151,10
91,151,10
91,151,10
91,151,10
91,151,10
91,151,10
91,151,10
91,150,10
91,150,10
91,150,9
91,150,9
91,150,10
91,150,10
91,150,10
91,150,10
91,150,10
91,150,10
91,150,10
83,136,9
83,136,9
83,136,9
83,136,10
83,136,10
83,136,10
83,136,10
83,136,11
83,136,11
83,135,11
83,135,11
83,135,11
83,135,11
83,135,11
83,135,11
82,135,11
83,135,11
83,135,11
83,135,11
82,135,11
82,135,11
82,135,11
82,135,11
82,134,10
82,134,11
82,134,11
82,134,10
82,134,11
82,134,10
82,134,10
82,134,11
82,134,11
82,134,11
82,134,11
82,134,11
82,134,12
84,134,14
89,137,14
94,142,17
98,148,19
102,153,20
106,158,20
110,162,20
110,167,20
110,170,20
110,169,20
109,169,20
109,169,19
109,169,19
109,169,20
99,152,18
99,152,18
99,151,18
99,152,18
99,151,18
99,151,18
99,151,18
99,151,18
99,151,18
99,151,18
99,151,18
99,151,18
99,151,18
98,151,18
98,150,18
98,153,18
99,150,18
98,150,18
98,150,18
98,150,18
98,150,18
98,150,18
98,150,18
98,151,18
98,150,18
98,150,18
98,149,18
98,149,18
98,149,18
98,149,18
98,149,18
101,149,18
97,149,18
