62 
52 
45 
39 
34 
27 
22 
19 
15 
12 
10 
8 
6 
4 
2 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
14 
23 
30 
39 
48 
62 
76 
89 
99 
108 
114 
123 
133 
138 
141 
144 
145 
146 
145 
145 
143 
135 
120 
102 
88 
78 
68 
59 
49 
39 
32 
26 
22 
18 
14 
10 
7 
4 
3 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
12 
30 
55 
73 
86 
95 
104 
110 
117 
123 
127 
131 
135 
139 
143 
144 
143 
143 
142 
137 
126 
103 
86 
74 
57 
42 
30 
21 
16 
13 
10 
7 
4 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
6 
20 
39 
65 
85 
97 
105 
113 
121 
128 
135 
140 
142 
145 
146 
147 
146 
145 
144 
135 
120 
98 
72 
54 
43 
32 
24 
17 
14 
10 
6 
3 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
1 
18 
36 
60 
82 
91 
101 
109 
117 
122 
128 
132 
135 
137 
139 
141 
140 
139 
134 
115 
82 
57 
40 
30 
24 
18 
15 
12 
9 
6 
4 
2 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
12 
26 
37 
52 
65 
77 
87 
97 
105 
113 
121 
128 
133 
138 
143 
145 
145 
141 
134 
112 
87 
69 
53 
34 
19 
10 
7 
5 
3 
2 
1 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
15 
37 
59 
81 
103 
119 
132 
140 
146 
148 
150 
146 
140 
133 
116 
101 
89 
80 
73 
60 
47 
29 
18 
11 
7 
4 
2 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
0 
2 
28 
51 
71 
84 
94 
102 
119 
132 
138 
144 
147 
149 
150 
153 
155 
157 
156 
156 
156 
157 
157 
151 
144 
127 
98 
68 
48 
31 
22 
15 
9 
7 
4 
3 
2 
1 
0 
0 
0 
0 
0 
1 
14 
28 
43 
54 
73 
98 
133 
155 
164 
169 
171 
176 
178 
178 
179 
177 
177 
177 
177 
175 
173 
169 
164 
154 
138 
120 
104 
85 
67 
53 
39 
29 
