50.084,101.032,85.56,61.184,56.676,68.34,0,0 
60.112,88.388,93.612,78.304,59.444,58.924,0,0 
58.408,86.032,81.916,57.544,67.424,70.196,0,0 
53.768,74.556,72.712,60.82,70.228,86.16,0,0 
56.444,73.084,61.016,56.688,65.456,74.164,0,0 
69.44,90.508,73.636,65.028,68.856,65.252,0,0 
56.536,73.672,66.948,60.34,62.86,71.136,0,0 
89.884,92.356,87.02,84.932,86.836,78.424,0,0 
65.3,74.632,67.168,66.612,63.048,60.972,0,0 
56.048,80.5,70.084,60.104,65.532,74.536,0,0 
58.512,81.712,80.172,76.056,72.56,86.004,0,0 
66.612,87.324,78.972,70.976,71.068,75.364,0,0 
57.532,79.304,74.272,59.548,56.56,55.692,0,0 
60.844,75.308,77.164,70.652,57.776,54.456,0,0 
69.14,79.972,74.816,67.444,74.692,80.04,0,0 
75.092,87.652,83.76,79.12,75.136,75.124,0,0 
70.3,83.716,79.812,76.324,66.392,63.056,0,0 
85.36,87.096,77.34,66.564,83.748,72.664,0,0 
79.48,114.296,97.34,79.08,71.388,66.832,0,0 
80.072,119.716,95.796,72.38,75.184,78.68,0,0 
74.928,91.644,81.424,66.992,81.984,88.94,0,0 
55.772,76.016,66.516,56.168,62.224,68.508,0,0 
108.272,76.036,85.612,102.728,100.532,71.452,1,0 
142.036,76.608,108.468,136.756,115.824,89.884,1,0 
128.668,76.948,90.252,114.012,100.524,73.364,1,0 
88.348,93.952,82.124,90.14,85.368,82.276,0,0 
69.284,121.664,97.16,84.276,74.772,79.064,0,0 
63.004,85.764,74.88,67.868,66.428,69.716,0,0 
103.056,104.5,107.172,123.016,120.492,132.976,1,0 
122.784,85.6,96.552,109.196,115.524,101.004,1,0 
90.668,106.88,87.764,85.272,93.024,95.224,0,0 
68.412,114.052,86.236,68.036,73.428,78.208,0,0 
56.372,97.64,71.676,57.944,66.392,75.78,0,0 
84.188,106.828,89.356,77.212,80.896,77.716,0,0 
62.044,99.344,93.484,77.3,70.844,79.232,0,0 
70.6,100.348,74.176,70.88,67.576,64.852,0,0 
79.336,105.312,84.82,76.88,84.008,88.332,0,0 
93.524,106.612,96.132,81.596,103.636,104.352,0,0 
76.212,108.192,88.132,69.18,79.52,88.236,0,0 
83.532,84.592,79.096,77.884,86.176,96.096,0,0 
95.092,83.94,86.084,81.88,88.408,79.508,0,0 
70.144,89.96,69.936,65.48,71.164,72.112,0,0 
87.068,96.5,79.848,77.424,85.948,75.524,0,0 
102.712,101.636,97.432,88.816,86.412,71.292,0,0 
78.396,71.068,72.084,66.984,72.304,61.516,1,0 
81.768,73.736,77.14,80.592,75.264,69.104,1,0 
63.072,88.756,90.064,81.252,68.232,73.44,0,0 
81.088,103.864,97.372,83.132,77.132,74.332,0,0 
69.924,100.28,89.04,77.8,80.656,91.084,0,0 
102.284,104.4,102.032,102.264,119.316,126.252,0,0 
80.924,104.164,110.472,96.924,99.396,133.224,0,0 
74.54,100.076,80.084,75.268,89.596,101.848,0,0 
67.04,94.468,88.836,77.032,94.72,120.828,0,0 
69.22,83.604,81.052,78.124,79.508,89.36,0,0 
83.08,87.232,97.676,89.932,77.284,71.464,0,0 
59.708,78.508,75.024,67.124,58.288,56.936,0,0 
64.212,102.256,88.592,75.06,71.704,78.176,0,0 
76.784,90.136,87.828,80.068,71.772,64.16,0,0 
72.272,94.508,79.152,73.08,66.72,61.164,0,0 
73.856,84.348,78.372,70.456,75.064,76.272,0,0 
58.64,76.208,76.128,62.892,56.048,53.536,0,0 
64.48,96.892,91.956,66.812,62.96,65.848,0,0 
87.616,94.508,85.42,78.92,75.296,63.072,0,0 
67.328,77.56,73.948,67.308,64.352,61.516,0,0 
76.372,97.136,89.732,82.492,73.716,67.708,0,0 
66.04,87.524,79.084,69.312,59.076,52.288,3,0 
50.528,83.072,73.148,54.808,59.344,67.528,0,0 
136.5,127.876,111.84,131.672,120.164,105.388,4,0 
135.636,93.676,97.376,121.08,109.152,83.648,1,1 
106.532,86.36,92.644,101.2,88.296,70.684,1,1 
144.452,70.136,84.764,115.328,111.816,80.448,1,1 
140.564,76.516,82.456,107.168,104.98,73.032,1,1 
112.904,75.584,84.38,97.628,90.344,68.484,1,1 
113.864,71.968,88.256,102.096,103.048,94.488,1,1 
147.452,74.96,96.972,125.3,125.876,102,1,1 
115.936,60.62,76.864,95.664,95.56,72.516,1,1 
116.276,66.156,77.348,92.348,94.588,73.48,1,1 
121.704,73.648,86.636,98.736,94.676,67.688,1,1 
138.052,72.448,88.116,113.584,101.592,66.124,1,1 
141.384,76.344,83.808,117.84,102.684,71.08,1,1 
126.372,78.408,91.012,103.52,114.064,102.368,1,1 
112.184,65.188,76.116,92.38,93.108,75.92,1,1 
84.448,50.836,57.936,68.716,73.536,59.112,1,1 
85.536,56.952,65.056,76.036,74.908,64.612,1,1 
124.428,55.188,77.216,105.3,95.84,65.344,1,1 
91.14,61.676,71.464,81.804,75.676,62.192,1,1 
89.364,56.428,68.024,80.7,79.844,71.52,1,1 
93.12,63.252,70.98,79.808,84.292,70.912,1,1 
104.704,63.012,67.116,82.968,92.268,80.236,1,1 
129.196,59.536,69.916,100.328,101.308,74.38,1,1 
101.392,70.78,84.624,90.376,82.324,64.292,1,1 
115.556,72.928,91.792,109.06,93.06,71.252,1,1 
114.084,76.288,87.648,100.844,98.816,83.972,1,1 
109.02,76.812,86.252,98.532,85.048,61.828,1,1 
115.528,56.328,70.52,93.876,88.672,62.692,1,1 
116.66,60.056,73.068,91.756,93.308,70.748,1,1 
97.592,69.576,77.34,84.892,82.956,68.6,1,1 
124.944,69.016,83.2,96.272,97.212,64.016,1,1 
114.4,63.832,79.252,97.808,91.968,70.66,1,1 
110.412,64.304,69.204,90.136,90.216,63.592,1,1 
128.48,81.728,93.796,106.316,106.476,84.332,1,1 
101.328,82.696,84.288,92.456,85.768,71.296,1,1 
93.34,63.12,68.608,78.112,85.196,62,1,1 
99.748,64.388,81.084,93,84.52,69.872,1,1 
149.828,82.68,100.224,119.368,112.436,79.636,1,1 
102.1,67.608,75.34,82.296,89.672,77.396,1,1 
111.652,77.716,91.852,101.512,87.316,64.144,1,1 
121.256,66.152,79.008,101.696,99.108,77.696,1,1 
95.988,73.688,80.86,93.564,83.02,70.224,1,1 
108.536,51.944,65.884,89.408,81.58,55.66,1,1 
110.424,43.816,59.64,84.284,85.46,61.892,1,1 
127.42,108.872,104.128,118.336,111.424,93.028,1,1 
122.488,78.384,85.88,105.568,110.4,98.572,1,1 
152.572,75.036,81.576,106.612,127.764,87.716,1,1 
122.708,66.096,72.728,92.4,93.804,71.82,1,1 
86.516,53.608,56.06,67.516,81.4,76.28,1,1 
112.144,59.724,64.268,85.796,88.264,65.332,1,1 
123.672,67.064,73.044,93.88,101.616,80.188,1,1 
142.764,59.392,74.808,111.868,113.796,79.108,1,1 
98.52,57.548,59.644,79.52,82.564,66.98,1,1 
110.504,51.788,62.68,88.032,87.488,67.24,1,1 
111.124,46.616,60.232,85.096,83.108,56.024,2,1 
112.272,51.344,70.312,89.856,85.428,59.456,1,1 
123.984,47.696,62.212,89.676,98.36,70.5,1,1 
94.696,54.46,66.352,83.024,73.452,57.828,1,1 
92.184,51.892,59.372,74.856,78.288,64.812,1,1 
111.116,65.356,71.24,85.036,88.016,65.868,1,1 
142.328,69.508,87.176,114.552,113.616,87.912,1,1 
148.316,84.456,99.148,121.932,123.844,92.94,1,1 
136.228,73.62,93.196,115.324,104.508,74.128,1,1 
121.092,73.104,80.704,97.26,106.92,93.084,1,1 
113.172,73.384,87.272,97.444,89.188,66.132,1,1 
102.928,59.144,68.168,83.308,85.164,68.396,1,1 
111.06,83.948,90.5,101.552,99.036,85.432,1,1 
104.056,71.616,84.232,92.832,100.108,95.888,1,1 
102.36,58.692,70.912,88.348,84.052,66.396,1,1 
74.688,45.544,54.036,64.56,61.824,49.304,1,1 
87.676,41.412,52.752,69.116,66.148,45.312,2,1 
92.852,52.004,57.36,70.48,69.784,48.896,2,1 
84.244,49.78,56.804,64.324,71.752,60.956,1,1 
71.82,56.756,55.42,60.796,61.86,52.216,3,1 
111.048,68.276,83.752,98.56,88.524,71.972,1,1 
147.416,61.864,85.5,118.072,121.964,97.404,1,1 
104.224,58.264,71.952,88.224,85.856,68.076,1,1 
91.184,58.004,63.032,74.208,77.676,64.592,1,1 
113.548,70.976,87.196,95.784,97.992,92.612,1,1 
122.424,61.292,75.224,95.152,99.844,78.236,1,1 
143.06,87.404,89.976,107.644,121.052,96.576,1,1 
128.568,63.812,73.992,100.948,109.764,81.956,1,1 
101.748,54.7,64.356,81,82.42,61.124,1,1 
78.9,51.184,61.284,66.92,63.38,48.264,1,1 
87.02,61.488,67.132,72.416,90.228,93.844,1,1 
83.908,57.152,66.124,76.48,76.324,69.172,1,1 
98.744,76.392,77.484,86.088,89.884,80.684,1,1 
67.548,55.12,57.536,61.848,62.136,63.188,1,1 
98.896,81.976,122.588,126.512,85.048,80.14,1,1 
159.856,132.664,142.016,181.448,140.86,122.732,1,1 
155.808,93.924,107.76,142.104,121.288,88.224,1,2 
153.42,72.828,84.344,117.904,115.72,73.748,1,2 
136.696,81.84,81.88,107.008,96.788,58.584,2,2 
124.916,73.3,73.192,94.884,88.824,55.488,2,2 
148.56,75.876,69.208,101.796,110.828,72.132,4,2 
175.532,84.856,95.004,128.924,128.324,83.332,1,2 
202.02,116.316,119.336,157.596,144.276,89.884,1,2 
146.652,85.604,89.428,117.616,108.548,81.672,4,2 
142.428,94.1,79.616,112.852,110.404,76.788,4,2 
127.944,86.552,79.288,100.756,96.752,66.34,2,2 
122.892,75.112,74.56,94.612,89.92,62.08,2,2 
90.372,53.624,53.4,67.408,71.032,50.572,2,2 
123.424,59.584,67.036,94.84,86.86,51.608,2,2 
92.764,77.844,65.048,71.344,67.768,43.692,3,2 
152.136,92.296,109.78,123.536,113.764,77.852,1,2 
117.092,72.22,75.896,91.652,88.192,60.408,2,2 
131.98,68.98,76.68,97.648,93.756,57.008,2,2 
104.332,63.904,58.672,74.88,80.368,51.168,2,2 
133.136,88.532,102.372,112.54,100.928,70.532,1,2 
88.756,68.052,74.536,78.524,69.784,51.264,1,2 
107.316,57.4,63.484,83.976,78.224,50.248,2,2 
108.1,46.556,55.456,79.648,77.916,48.24,2,2 
106.032,65.16,65.924,83.62,79.428,53.58,2,2 
153.272,71.028,82.776,113.864,107.856,62.852,2,2 
132.496,74.472,82.972,101.676,95.492,60.176,1,2 
101.208,76.368,70.612,81.164,83.392,59.9,3,2 
169.6,76.284,90.772,124.748,132.208,82.98,1,2 
156.044,76.096,84.612,116.144,112.552,71.284,1,2 
122.8,75.716,64.544,83.46,99.512,60.772,2,2 
108.96,67.344,67.612,80.76,85.936,63.616,2,2 
89.708,48.928,51.924,66.46,68.988,48.936,2,2 
89.792,79.208,81.404,80.016,68.668,50.488,3,2 
98.124,68.288,76.216,82.86,82.732,63.82,1,2 
140.504,53.348,71.752,103.724,98.628,58.34,2,2 
92.42,49.824,58.416,75.224,67.604,43.464,2,2 
65.8,49.72,47.336,54.444,49.94,34.488,3,2 
105.18,58.228,64.608,79.796,74.2,44.048,2,2 
71.38,56.46,55.916,59.788,52.88,38.5,3,2 
89.6,57.408,64.512,78.552,70.788,52.624,1,2 
118.384,65.176,64.868,85.316,91.86,65.696,2,2 
110.216,76.28,79.14,94.888,84.796,60.496,1,2 
151.228,77.704,79.82,110.756,106.868,59.792,2,2 
98.232,54.224,57.472,75.112,70.228,43.168,2,2 
121.512,52.016,59.044,86.788,83.236,46.412,2,2 
89.592,55.252,57.256,67.232,65.512,41.284,5,2 
117.436,60.624,58.152,85.76,84.832,48.244,2,2 
134.704,59.164,63.364,86.888,97.748,55.496,2,2 
125.3,55.324,66.712,89.16,86.412,49.492,2,2 
85.804,51.86,54.904,66.56,65.148,45.288,2,2 
91.044,70.952,61.96,71.48,68.228,46.024,3,2 
130.7,77.828,75.2,98.756,97.808,66.128,2,2 
147.944,69.564,76.852,108.256,108.464,70.728,1,2 
125.044,66.652,69.716,91.528,92.288,60.468,2,2 
98.364,69.276,70.664,81.312,78.772,59.552,1,2 
139.792,77.024,73.404,104.704,99.292,60.24,2,2 
97.412,58.416,56.256,70.948,72.504,46.728,2,2 
153.088,60.976,64.368,105.628,101.796,52.604,2,2 
122.312,57.488,55.908,85.244,83.66,46.232,2,2 
125.896,68.972,63.564,92.956,85.16,45.568,2,2 
109.728,69.428,57.636,80.836,74.948,41.912,2,2 
119.38,61.264,58.512,84.304,93.544,55.424,2,2 
119.252,53.524,62.284,87.944,84.22,50.196,2,2 
113.096,74.852,69.236,87.36,82.056,52.256,2,2 
131.296,64.72,70.012,98.768,96.416,63.004,2,2 
109.872,80.14,64.16,79.688,82.52,55.92,2,2 
125.12,68.864,72.188,94.748,91.084,58.096,2,2 
118.244,68.448,69.956,89.284,89.536,62.024,2,2 
139.176,49.92,62.876,98.956,96.38,55.224,2,2 
117.84,38.672,51.516,83.088,80.772,45.092,2,2 
90.436,44.748,48.34,62.852,65.34,41.068,2,2 
118.992,52.696,66.072,89.144,88.552,59.288,1,2 
101.964,61.324,59.44,76.248,74.468,47.804,2,2 
100.472,54.632,52.72,72.636,70.848,42.428,2,2 
89.072,63.984,57.804,66.976,67.12,45.704,3,2 
111.488,59.964,59.156,80.152,80.344,51.108,2,2 
124.496,51.208,60.072,87.06,96.32,56.024,2,2 
106.748,83.936,64.484,81.504,75.768,45.968,2,2 
158.788,69.624,77.1,112.244,111.756,68.368,2,2 
120.784,75.496,71.108,90.904,87.292,54.98,2,2 
120.936,76.324,84.064,98.008,99.32,80.464,1,2 
124.492,108.896,98.272,102.504,102.104,80.308,0,2 
124.064,88.224,80.008,97.8,94.672,65.204,2,2 
108.308,71.496,70.148,83.412,81.524,55.664,2,2 
136.604,78.484,80.064,101.216,100.688,68.504,2,2 
106.036,61.984,67.316,83.74,81.632,57.656,2,2 
98.54,62.264,52.268,62.78,83.548,58.18,2,2 
97.92,63.5,58.352,71.732,77.952,51.072,2,2 
124.64,71.548,70.508,90.688,87.14,51.02,2,2 
105.336,46.828,52.984,76.056,72.34,40.472,5,2 
106.088,46.648,56.488,75.904,73.86,42.448,5,2 
85.264,57.508,54.416,62.04,60.612,36.64,5,2 
115.288,53.492,57.188,79.964,80.028,45.92,2,2 
105.188,57.924,60.368,73.404,75.132,44.98,2,2 
96.74,49.66,56.884,76.1,67.384,38.884,5,2 
76.448,65.968,57.852,58.432,66.156,53.272,3,2 
152.472,80.964,80.4,110.908,109.02,70.016,2,2 
102.276,73.42,65.316,80.556,84.192,66.672,4,2 
85.584,62.68,66.904,78.536,69.036,55.376,1,2 
89.528,75.068,71.116,80.556,85.956,82.568,1,3 
108.92,53.024,63.456,88.556,86.436,64.956,1,3 
69.64,47.828,49.624,58.096,57.444,45.552,3,3 
55.792,40.308,41.948,46.48,46.576,37.096,3,3 
55.128,38.628,42.052,44.2,53.864,60.772,3,3 
59.516,48.1,46.68,48.628,58.168,56.808,3,3 
85.92,53.68,65.196,70.52,68.632,51.856,1,3 
85.04,60.728,64.956,72.108,65.716,47.116,3,3 
74.968,48.704,54.68,60.956,61.104,47.728,3,3 
81.024,67.572,56.248,65.052,62.024,43.632,3,3 
67.86,60.976,57.544,53.808,60.88,49.164,3,3 
59.804,52.772,47.756,51.74,49.2,38.552,3,3 
86.748,50.272,57.828,69.288,65.856,45.5,2,3 
87.428,58.26,59.58,70.968,68.528,50.064,2,3 
92.004,62.352,69.068,79.228,71.984,53.956,1,3 
119.48,72.652,77.628,95.42,91.452,64.12,1,3 
82.612,54.28,57.352,66.088,65.916,52.536,3,3 
92.852,56.82,62.06,79.344,69.588,47.04,2,3 
80.912,59.164,55.88,66.376,67.176,53.892,3,3 
85.408,52.028,56.16,69.244,66.316,47.812,2,3 
74.18,59.72,70.164,77.38,57.892,42.18,1,3 
69.464,77.092,68.964,68.1,59.94,50.696,3,3 
109.156,58.276,63.408,79.532,87.916,61.024,1,3 
82.368,53.66,59.184,71.348,63.132,44.336,2,3 
93.048,52.812,54.46,68.836,78.264,59.408,2,3 
78.748,61.876,61.016,65.224,61.528,44.796,3,3 
88.852,53.032,59.664,69.872,67.764,47.352,2,3 
80.144,51.252,58.096,69.76,70.872,61.728,1,3 
86.184,57.992,65.004,75.82,68.328,50.924,1,3 
101.804,77.508,83.316,86.672,87.076,72.816,1,3 
85.7,61.82,69.588,77.832,70.408,55.5,1,3 
89.708,49.7,58.876,73.188,67.916,46.9,2,3 
79.312,45.652,54.14,65.6,60.144,41.584,5,3 
63.572,46.436,49.352,53.124,48.184,33.204,5,3 
55.776,50.116,38.48,42.032,46.164,31.192,5,3 
90.684,46.832,53.72,69.784,63.232,36.676,5,3 
73.48,53.556,59.584,65.612,56.368,39.876,5,3 
89.564,47.976,60.068,73.9,68.48,48.024,1,3 
117.4,51.072,68.788,89.016,81.88,50.012,5,3 
81.584,54.888,58.368,68.448,63.532,45.904,3,3 
87.848,54.08,66.304,78.576,68,48.712,1,3 
66.556,58.3,60.728,57.252,56.436,44.384,5,3 
91.26,59.076,67.648,77.104,74.188,57.66,1,3 
78.496,52.744,60.26,68.956,65.592,53.04,1,3 
73.184,59.676,66.108,71.072,67.94,62.428,1,3 
80.304,67.456,75.668,77.792,74.864,71.048,1,3 
114.452,63.16,74.228,93.228,91.596,63.136,1,3 
95.592,51.812,65.072,81.068,72.012,49.168,1,3 
83.748,44.76,52.732,67.708,62.504,41.968,2,3 
91.392,56.064,56.212,71.268,66.952,43.78,2,3 
87.248,44.9,46.196,60.188,71.12,45.22,2,3 
70.752,47.248,55.888,61.88,66.06,62.272,1,3 
65.576,58.096,56.544,57.12,66.352,66.928,1,3 
108.048,67.648,82.088,95.204,93.528,77.36,1,3 
90.396,58.768,60.784,76.18,75.592,58.052,1,3 
104.852,57.66,67.104,89.72,87.3,56.516,1,3 
183.784,79.872,111.372,158.088,154.424,132.428,1,3 
163.88,122.628,151.664,160.5,189.28,213.064,1,3 
185.6,109.984,133.012,170.844,174.604,147.988,1,3 
123.48,90.928,119.38,142.14,111.268,99.572,1,3 
84.844,67.108,84.02,94.76,78.22,71.824,1,3 
65.096,57.628,69.056,70.268,60.02,55.112,1,3 
77.016,66.52,82.844,77.224,62.644,48.832,1,3 
75.668,55.004,67.672,68.728,58.964,42.872,5,3 
118.176,52.796,69.956,90.284,82.324,47.784,5,3 
82.584,69.564,72.856,74.448,73.112,64.872,1,3 
75.08,57.656,61.976,63.852,62.56,50.44,3,3 
68.952,53.036,49.728,57.544,57.304,44.016,3,3 
60.284,44.768,46.388,49.888,47.792,35.768,5,3 
94.6,49.452,52.344,69.416,66.82,39.984,2,3 
75.256,50.52,50.204,56.336,59.464,38.62,5,3 
81.692,51.328,55.468,64.968,59.64,38.288,5,3 
87.688,54.02,65.856,76.292,64.536,42.104,5,3 
61.072,43.924,50.352,53.876,52.7,44.468,3,3 
88.692,57.276,53.36,67.392,68.108,48.116,2,3 
109.656,63.648,66.292,82.54,83.124,57.44,2,3 
88.56,53.468,59.712,69.236,69.68,47.296,2,3 
90.404,50.292,52.548,62.496,77.232,49.772,2,3 
93.02,46.904,53.884,69.34,71.844,57.172,2,3 
70.644,47.528,53.496,60.256,59.916,49.08,3,3 
90.212,54.592,57.556,68.824,67.408,45.564,2,3 
76.636,50.272,60.096,68.736,62.988,49.768,1,3 
78.776,45.592,55.46,66.02,61.244,44.32,5,3 
102.208,55.14,60.448,78.248,75.568,47.868,2,3 
80.444,50.356,56.208,64.56,59.528,39.172,5,3 
87.696,52.972,55.12,66.444,62.92,38.86,5,3 
61.644,59.084,52.952,53.02,47.456,33.68,3,3 
64.98,53.048,51.344,55.892,51.796,39.048,3,3 
82.148,45.784,51.728,64.156,61.144,40.988,2,3 
78.196,52.268,62.472,69.312,59.104,40.616,5,3 
111.916,65.404,71.336,85.544,84.332,57.676,2,3 
76.144,50.052,52.972,61.112,66.896,57.888,3,3 
71.452,51.228,53.136,61.896,60.116,49.172,3,3 
69.468,54.608,56.872,58.876,56.348,43.684,3,3 
68.012,47.16,50.968,54.832,54.72,41.884,3,3 
51.844,47.42,51.612,50.196,42.972,34.312,5,3 
95.808,49.096,58.572,74.552,75.968,56.74,1,3 
66.984,48.208,55.612,58.512,55.408,44.124,5,3 
88.364,41.636,53.336,67.732,65.076,42.364,5,3 
75.936,43.6,52.952,60.14,59.02,42.632,5,3 
90.98,50.028,57.312,71.136,74.916,59.348,1,3 
69.644,49.276,49.904,54.992,58.944,46,3,3 
58.848,46.748,49.952,50.048,51.136,42.664,3,3 
67.848,59.616,59,59.44,54.98,43.088,3,3 
75.952,51.932,54.668,62.2,59.52,43.172,3,3 
105.532,53.588,54.728,75.148,88.792,57.036,2,3 
82.388,44.436,50.776,61.816,63.172,44.408,2,3 
73.988,54.944,56.064,60.34,57.348,41.148,3,3 
80.424,53.264,52.924,62.16,61.98,44.024,3,3 
61.668,45.416,47.992,51.136,51.94,43.176,3,3 
92.932,48.608,56.688,70.48,68.396,44.504,2,3 
98.16,54.564,67.768,79.412,79.292,61.116,1,3 
75.8,59.1,60.792,63.052,64.04,50.98,3,3 
93.604,51.404,62.144,76.9,70.296,47.852,2,3 
96.376,57.488,62.752,77.456,75.196,56.328,2,3 
92.924,51.676,62.272,74.872,72.896,55.788,1,3 
83.688,45.3,55.18,65.22,66.2,49.176,2,3 
86.12,49.928,59.948,66.78,65.096,44.812,5,3 
60.364,42.596,46.304,50.356,50.624,41.148,3,3 
70.548,51.876,54.28,59.832,54.196,38.396,5,3 
69.072,47.4,49.596,55.348,52.152,35.884,5,3 
54.784,50.764,47.42,45.412,46.008,37.116,3,3 
75.536,56.192,62.232,69.264,60.512,45.288,3,3 
65.436,60.228,56.84,57.108,52.096,39.14,3,3 
79.152,50.28,56.508,65.268,61.564,44.52,3,3 
67.892,56.096,57.508,60.648,52.708,38.032,5,3 
62.716,50.028,51.876,53.336,50.96,39.476,5,3 
56.824,53.452,53.232,50.716,46.944,37.252,5,3 
82.348,46.244,53.676,63.088,62.376,43.14,5,3 
57.392,42.212,45.372,47.78,47.196,37.184,5,3 
107.032,53.644,66.676,83.772,82.536,56.988,1,3 
80.82,57.196,61.576,70.36,65.876,51.356,3,3 
73.332,48.452,53.836,60.732,57.396,42.016,5,3 
88.2,51.74,59.964,73.728,68.088,48.576,2,3 
77.032,52.424,56.984,62.584,60.448,44.288,3,3 
80.268,54.336,54.344,61.792,61.552,44.888,3,3 
90.908,47.056,53.452,67.588,71.324,46.124,2,3 
74.352,42.432,50.372,58.348,58.136,42.468,5,3 
84.736,41.408,48.892,62.988,63.836,43.688,2,3 
87.9,42.08,54.008,69.236,63.668,40.9,5,3 
61.648,42.032,48.412,50.008,51.692,41.948,5,3 
85.708,42.392,50.876,63.728,62.764,40.648,5,3 
86.656,43.008,53.36,67.76,62.096,38.448,5,3 
62.532,39.392,45.68,50.004,47.228,32.352,5,3 
58.968,37.948,45.328,50.228,45.38,32.132,5,3 
70.436,40.444,47.572,55.292,55.204,40.32,5,3 
62.088,55.204,49.128,52.22,49.36,37.248,3,3 
63.532,46.052,47.732,52.888,61.764,59.928,3,3 
70.936,47.416,47.056,54.152,62.86,49.956,3,3 
77.932,50.46,56.9,69.516,61.44,43.004,2,3 
61.812,47.248,50.984,54.36,48.052,34.844,5,3 
61.448,43.192,47.564,51.276,50.22,39.38,5,3 
59.696,41.7,49.06,52.612,50.148,40.876,5,3 
69.912,44.88,47.228,55.388,53.316,37.244,5,3 
72.212,56.476,57.516,61.984,60.652,40.736,5,3 
63.868,52.728,56.26,56.888,51.368,39.24,5,3 
53.416,42.008,45.688,45.864,45.184,36.972,5,3 
58.436,44.296,48.384,49.12,51.816,45.252,3,3 
85.512,49.08,58.264,68.012,63.772,42.752,5,3 
73.904,42.14,49.82,60.028,55.684,38.072,5,3 
61.48,40.984,49.492,53.916,56.808,52.3,1,3 
85.232,45.436,50.664,60.356,69.312,50.288,2,3 
75.244,42.016,48.676,59.42,56.876,39.168,5,3 
70.568,42.312,52.804,60.724,56.304,42.468,5,3 
54.62,42.08,46.216,46.728,45.7,36.752,5,3 
81.028,48.012,53.024,64.624,63.656,46.884,2,3 
62.028,48.624,56.196,56.236,49.364,37.088,5,3 
63.048,42.84,48.636,53.14,49.316,35.988,5,3 
75.208,46.304,58.524,63.768,55.332,36.108,5,3 
54.824,50.096,49.256,48.892,44.596,34.628,5,3 
69.936,44.632,45.452,51.82,60.292,46.516,3,3 
73.888,47.024,49.58,59.256,56.352,39.36,2,3 
62.572,49.068,58.172,60.992,51.2,40.092,5,3 
67.052,47.6,57.18,62.28,52.208,38.244,5,3 
69.004,48.584,50.812,58.528,58.852,49,3,3 
89.904,45.224,56.852,71.848,67.16,45.056,2,3 
67.48,48.452,48.908,51.524,59.632,51.396,3,3 
57.948,42.092,44.692,47.28,48.184,38.704,5,3 
55.332,42.668,45.452,46.48,43.752,32.932,5,3 
